id,loss
4,2072.126
6,2286.5369
9,9921.929
12,5357.6646
15,1167.6836
17,2457.1848
21,1861.3074
28,1431.5344
32,2621.3037
43,4701.4956
46,2443.198
50,1892.0665
54,1564.683
62,2793.3538
70,2311.2048
71,5924.145
75,2414.91
77,4194.3076
81,2599.4714
83,2468.5164
87,2135.461
97,3730.6614
103,2196.8408
119,1491.4473
120,2308.7742
127,1664.8779
138,4822.1035
141,2258.9185
148,1656.3932
150,2839.6943
151,1819.8604
158,1748.7665
160,6999.639
165,2882.435
168,3480.132
169,3797.002
177,2885.219
178,4581.763
184,2260.0298
194,7990.8774
198,2080.0623
203,7437.728
211,2736.6912
217,1756.013
219,1852.7606
221,4586.7983
227,2857.8347
230,1701.8718
235,2746.659
240,1485.5153
243,2850.649
249,5958.034
253,3568.3147
258,1654.3358
261,1891.1969
263,3409.1255
264,2836.2917
265,5922.9526
268,3426.3896
271,1940.5951
274,5594.6934
275,1195.4916
279,2239.375
282,1916.2574
286,3201.5164
288,1842.2076
294,2982.979
296,1353.9011
297,1794.2681
300,1173.2145
303,7779.5674
314,1853.6852
315,4675.0566
321,2690.8137
323,6297.6274
330,5796.349
341,2140.4937
342,5025.9336
352,2019.7277
353,4709.765
360,6880.873
361,1961.9214
362,3314.2646
366,1359.7573
372,4506.814
376,4146.686
377,2622.894
379,1608.1431
380,4052.0999
387,1679.6948
392,2474.3374
394,9662.6
395,1836.2758
397,2117.9817
407,5683.387
411,6496.3203
416,3123.9011
417,2121.0073
419,2963.916
428,6162.789
431,1679.3485
436,7897.6914
438,1505.7466
445,7066.0737
446,6285.6074
455,2009.3651
456,1946.8661
461,1407.7034
463,1772.2408
464,3591.6638
466,2757.155
467,2256.935
470,1674.3228
475,2022.9747
482,3502.9487
490,3786.4858
496,2206.9182
497,6274.574
508,3375.4397
510,2709.9631
512,4013.8071
513,4267.31
523,2134.2722
531,6758.7446
532,2946.968
533,1888.8452
537,1696.0201
544,4964.3564
547,3087.88
556,7101.4297
565,1938.7275
566,2052.3235
571,1463.6372
573,2518.425
574,1501.2179
581,3045.6619
585,2154.4487
589,3304.7458
597,2241.4397
601,2944.4531
602,2097.8318
613,1653.2098
616,1499.1948
619,2200.5647
622,2781.5918
623,2613.3276
629,1718.2596
634,1869.6741
638,1567.6779
642,1603.5667
643,2668.6033
645,1526.7874
648,6163.969
652,1978.2672
664,1188.902
666,2398.756
672,1540.1377
676,2547.5454
678,3997.7654
682,2020.81
686,3603.4243
688,2832.5415
689,1994.8508
690,2839.5374
692,7094.864
695,2577.601
697,3618.614
698,2098.6628
706,2308.7485
708,1718.3478
712,4940.0894
715,3750.2922
717,1665.8756
725,3651.3435
729,1472.9347
737,2332.042
739,4470.1797
747,4317.6606
753,2563.3064
758,2780.1768
759,2790.0042
763,2323.634
773,4394.4595
774,2230.9949
776,2467.5935
788,5091.233
790,2462.2874
794,1953.1202
801,2735.2944
802,2437.548
805,1991.1361
809,6165.003
812,1768.686
825,2589.8872
828,1968.7207
830,2799.366
833,1370.8198
850,4133.3926
852,6342.992
862,2458.6772
863,1973.1335
864,1982.5934
865,3439.468
868,6923.274
872,1637.8805
879,6820.2593
880,1893.8281
883,1593.9791
886,2004.0491
923,2077.6216
924,1535.2864
932,1944.4833
945,5168.886
947,6605.0596
948,2161.7551
955,3392.007
963,4132.5796
979,2036.8186
989,2037.0782
994,2872.7542
995,2063.7207
998,1834.0228
1000,5346.3315
1018,2677.0703
1019,3070.635
1028,2375.4636
1034,1257.9786
1038,1886.8702
1040,2439.4856
1042,1618.932
1057,6406.4946
1058,2390.342
1063,1648.4056
1066,3728.7817
1071,3824.5024
1073,4023.8574
1074,2701.429
1077,3716.4417
1080,12526.39
1088,1424.2626
1096,1769.5095
1097,8330.463
1105,6457.2695
1115,1759.9535
1116,2518.249
1122,2730.9626
1130,3126.469
1133,2078.5596
1137,2992.2734
1140,2011.461
1143,7231.016
1149,5975.4453
1150,1666.0535
1153,1614.081
1157,1672.8922
1180,1204.0187
1183,2385.562
1188,2205.5854
1193,1431.7516
1200,1114.4249
1209,2875.777
1214,1717.0249
1219,3024.492
1223,5738.113
1227,1613.4618
1228,1620.6581
1229,3926.0515
1233,2096.4976
1238,3949.3809
1239,3276.9744
1241,3236.5696
1243,2614.9136
1244,1685.5598
1245,4109.795
1277,3570.3484
1279,4318.612
1292,8213.7705
1293,3402.0784
1299,10449.777
1304,2844.0286
1313,4696.8833
1328,2785.3037
1330,1834.0315
1334,1659.4923
1335,2024.0026
1336,3346.404
1341,1506.8416
1344,2112.5781
1351,2132.6765
1352,2688.521
1354,2087.876
1368,6832.655
1373,2129.433
1375,1103.6139
1381,2904.5469
1384,5131.7007
1385,3324.68
1388,6713.474
1401,4661.9604
1402,3323.4927
1404,1697.2743
1406,1949.9823
1409,1347.1503
1422,1844.9481
1429,4373.3457
1433,4831.959
1438,1441.9934
1444,1855.3032
1446,1779.7284
1450,1686.5955
1451,1343.3923
1454,1904.3088
1458,2894.0784
1461,2764.936
1464,4949.5986
1465,1989.113
1478,2506.8262
1479,2148.791
1480,3164.0706
1484,1968.9452
1486,1629.2778
1488,1361.3716
1489,2912.2686
1491,1777.4313
1507,2694.28
1515,1833.7712
1519,2199.3823
1528,2322.273
1529,1285.9142
1530,3235.9333
1532,2195.222
1541,1963.7203
1542,3029.4946
1547,1789.409
1549,1661.7957
1553,2664.4612
1554,2847.5347
1555,1976.9133
1559,2454.1306
1565,2061.3035
1568,1433.6266
1576,3869.506
1579,1626.8816
1592,1827.8588
1596,3744.621
1605,1487.6184
1607,1888.3188
1612,1832.266
1617,2506.117
1619,2803.0945
1620,6847.4272
1624,2304.5654
1627,1380.5468
1633,2305.7385
1636,2134.7847
1639,1746.983
1640,3948.688
1644,2224.2202
1646,2985.4873
1647,2984.6914
1654,1833.6853
1655,3939.0964
1664,6163.264
1665,2363.7224
1667,4009.7122
1669,1578.8583
1678,3131.0645
1682,2773.3428
1689,1655.0452
1690,3403.7944
1693,5350.9116
1695,1186.0422
1705,2900.5305
1706,3230.2065
1708,3425.5737
1716,2542.3926
1720,6830.5103
1722,1702.4777
1749,6116.6694
1750,2691.006
1751,7064.9243
1760,2821.292
1763,3555.2654
1770,2443.2766
1777,2482.188
1785,5199.5835
1791,1227.0586
1794,6436.9097
1800,2254.567
1816,1495.4448
1817,1802.156
1821,2688.5554
1836,1617.2811
1838,1903.2863
1851,2697.4292
1852,4919.5454
1854,2358.6748
1856,1555.0802
1865,1199.9971
1872,1413.6063
1878,1727.508
1880,1464.7404
1881,2039.5314
1882,2642.8025
1886,1537.694
1892,2329.902
1894,3215.5535
1898,2732.9148
1899,3801.2356
1902,1817.6677
1903,4813.654
1906,3432.8767
1910,4171.188
1911,2497.996
1914,3631.567
1929,4905.909
1932,1622.4761
1952,1472.9347
1959,1300.179
1960,2790.8691
1976,3853.7725
1980,3100.8533
1981,2845.5496
1987,2357.17
1994,2139.2827
2000,1937.1052
2008,2795.2493
2011,4166.48
2012,6667.8037
2019,2401.2964
2022,4970.6196
2024,5743.0283
2028,1242.5293
2030,4022.4934
2031,6423.4766
2047,2278.6487
2049,1580.519
2050,1993.1252
2051,5517.791
2056,1749.4918
2057,2037.43
2059,3351.4097
2069,3756.7478
2085,2581.698
2089,1526.8766
2090,2368.264
2101,3068.325
2114,3202.1428
2115,1870.2694
2118,2099.735
2119,2413.5308
2125,2305.8767
2128,3283.147
2129,2548.198
2132,2390.7803
2133,2501.7246
2135,1381.225
2136,2017.015
2143,1651.0317
2144,1914.0057
2145,4400.427
2152,2785.0398
2160,4265.2466
2166,1565.5319
2169,1997.972
2170,2744.048
2172,1711.2961
2181,2993.1604
2183,1919.8632
2185,3411.199
2188,1944.998
2189,2798.1917
2194,3370.9536
2202,1987.0042
2208,3842.4746
2227,1897.2634
2230,6187.6523
2235,3171.8142
2236,2019.2393
2244,7152.817
2248,2059.6018
2252,1811.0295
2254,1714.2092
2260,6036.111
2263,2617.809
2274,1936.0105
2277,1783.0635
2279,6237.353
2280,11163.177
2283,3917.071
2284,1210.1987
2288,4959.154
2292,2364.317
2295,7162.231
2296,2079.6233
2299,3082.5388
2315,6707.352
2318,2244.071
2329,11780.727
2337,1706.6549
2340,1631.691
2342,2997.3376
2347,5037.7085
2349,4861.2764
2354,1938.4775
2361,2202.898
2370,2220.5999
2378,3749.2097
2382,6267.341
2387,2154.7869
2389,2381.076
2394,1912.4333
2396,1839.8026
2400,3396.276
2407,4414.0796
2414,1575.3055
2415,2504.1665
2421,2669.2178
2427,1873.0095
2428,5139.328
2430,2654.69
2435,2309.43
2445,2860.1309
2446,1920.5707
2447,1947.6312
2449,2296.56
2451,2524.3115
2458,13180.244
2462,7379.2354
2463,3879.0676
2467,3393.329
2471,5915.578
2475,2897.9634
2478,3488.2437
2483,3674.8682
2485,1575.8022
2487,1510.9917
2494,1194.6221
2497,2172.408
2499,1944.7041
2503,2710.2354
2513,3086.3728
2515,2130.992
2522,2064.8076
2523,2307.308
2528,3056.6606
2532,8216.419
2536,1379.368
2538,1694.1182
2539,1353.9326
2540,3572.178
2545,6915.3154
2548,1628.9852
2549,1264.6777
2553,2749.107
2563,1760.2743
2566,2889.1917
2574,1847.687
2575,4604.475
2584,3004.5789
2588,3449.182
2589,1648.3934
2592,2630.792
2596,1877.0214
2598,2517.5928
2602,2419.14
2603,3485.0093
2607,2088.5266
2609,2203.892
2611,7017.853
2627,1974.4669
2628,2281.6375
2630,2586.0095
2633,2940.4546
2636,5821.373
2640,1709.197
2641,1829.2731
2657,5494.7617
2659,1538.7224
2662,1672.1971
2663,1745.4786
2667,3000.309
2670,1548.9275
2682,2203.1377
2694,4481.8257
2699,6765.7915
2700,3264.574
2703,3600.8813
2708,2221.8496
2714,1430.2004
2725,1302.0167
2726,1907.0623
2727,1922.8921
2732,2430.3196
2733,6845.4805
2736,4627.6655
2745,3402.025
2760,1485.9377
2764,2269.1755
2765,7014.592
2766,1163.2562
2775,2658.7617
2783,2251.1711
2784,1694.4022
2786,2620.9631
2801,1446.8405
2803,3260.1252
2813,5677.6255
2815,5795.8984
2816,2347.4712
2818,2735.4365
2819,4171.881
2822,2627.985
2825,2338.4443
2826,1744.2487
2830,2297.2742
2834,2315.4473
2835,5454.627
2856,2178.3503
2873,7062.489
2886,5313.937
2892,2621.873
2896,1493.6836
2897,1951.988
2899,2086.9177
2901,1447.1633
2909,5373.4155
2914,5165.349
2915,2203.7004
2916,2467.353
2919,1758.5864
2926,4783.2124
2927,2082.989
2933,2629.6467
2934,3221.7234
2941,2221.6973
2942,1596.9849
2946,2389.0042
2949,1979.2008
2952,2652.0068
2957,9733.165
2962,2391.999
2963,1354.9067
2965,2967.4438
2966,8190.4375
2971,2677.9207
2975,1481.4767
2979,1699.8016
2985,9050.647
2995,2280.4724
2996,1772.4972
3001,4939.7305
3007,3408.722
3008,2019.3473
3014,3441.663
3017,11100.165
3021,2335.5188
3025,3148.4988
3026,1802.6383
3034,3295.1902
3035,2912.1992
3044,4279.8794
3046,3303.7422
3047,5002.345
3057,5748.656
3059,4457.3916
3063,5953.9673
3065,1627.6458
3067,4688.5786
3069,2263.4148
3076,4896.946
3086,1662.1086
3088,3129.808
3090,2884.6067
3096,3144.141
3100,1651.0317
3102,2255.5842
3103,3406.1157
3107,1974.626
3118,3054.0706
3120,3350.0376
3123,3687.1204
3128,1618.7366
