id,loss
4,2362.4006073985643
6,2981.0691699002145
9,8090.471904761905
12,6647.651858883536
15,1349.511610819321
17,2304.854453674661
21,1716.305015107578
28,1880.6985733894635
32,2362.4006073985643
43,3234.4994678377743
46,2304.854453674661
50,1349.511610819321
54,1716.305015107578
62,2973.1240684585205
70,1880.6985733894635
71,4618.43903594771
75,2304.854453674661
77,3069.5551732673257
81,2304.854453674661
83,3559.875811011905
87,1880.6985733894635
97,2973.1240684585205
103,1874.7033920492806
119,1349.511610819321
120,2362.4006073985643
127,1349.511610819321
138,3234.4994678377743
141,1716.305015107578
148,1716.305015107578
150,2736.0274250599523
151,1716.305015107578
158,1716.305015107578
160,8704.647365684568
165,2973.1240684585205
168,4197.859066666665
169,2736.0274250599523
177,2690.784634373543
178,3959.0011331365095
184,2304.854453674661
194,12435.025611510786
198,2736.0274250599523
203,7745.006748188407
211,2362.4006073985643
217,1716.305015107578
219,2362.4006073985643
221,3959.0011331365095
227,2981.0691699002145
230,2087.1139884971235
235,1880.6985733894635
240,1349.511610819321
243,2304.854453674661
249,6870.265360501566
253,2736.0274250599523
258,1716.305015107578
261,1716.305015107578
263,2981.0691699002145
264,2304.854453674661
265,5707.2892015209145
268,2973.1240684585205
271,2304.854453674661
274,5707.2892015209145
275,1349.511610819321
279,2690.784634373543
282,2337.9732942555693
286,2981.0691699002145
288,1874.7033920492806
294,2690.784634373543
296,1716.305015107578
297,2304.854453674661
300,1349.511610819321
303,8704.647365684568
314,1874.7033920492806
315,5684.998492739106
321,2362.4006073985643
323,5684.998492739106
330,5433.7663020329155
341,2087.1139884971235
342,4718.578091353994
352,2304.854453674661
353,4463.348563218392
360,5433.7663020329155
361,1880.6985733894635
362,3069.5551732673257
366,1349.511610819321
372,4718.578091353994
376,3559.875811011905
377,2304.854453674661
379,1880.6985733894635
380,2981.0691699002145
387,1716.305015107578
392,1880.6985733894635
394,9216.453577981654
395,1880.6985733894635
397,1716.305015107578
407,5076.8168371467
411,5433.7663020329155
416,2690.784634373543
417,2304.854453674661
419,2973.1240684585205
428,5684.998492739106
431,1716.305015107578
436,9562.245254237287
438,1349.511610819321
445,5927.118524590169
446,5076.8168371467
455,2304.854453674661
456,2304.854453674661
461,1349.511610819321
463,1716.305015107578
464,2981.0691699002145
466,3959.0011331365095
467,1874.7033920492806
470,1716.305015107578
475,2362.4006073985643
482,2973.1240684585205
490,4463.348563218392
496,1880.6985733894635
497,5433.7663020329155
508,3937.624657618757
510,2973.1240684585205
512,6647.651858883536
513,3959.0011331365095
523,2304.854453674661
531,5684.998492739106
532,2304.854453674661
533,1880.6985733894635
537,1716.305015107578
544,4718.578091353994
547,3069.5551732673257
556,6647.651858883536
565,1880.6985733894635
566,1880.6985733894635
571,1716.305015107578
573,2736.0274250599523
574,1349.511610819321
581,2973.1240684585205
585,3527.495664794008
589,3959.0011331365095
597,1874.7033920492806
601,3707.6030126336273
602,1716.305015107578
613,1716.305015107578
616,1716.305015107578
619,3527.495664794008
622,3959.0011331365095
623,2973.1240684585205
629,2304.854453674661
634,1874.7033920492806
638,1880.6985733894635
642,1880.6985733894635
643,3234.4994678377743
645,1716.305015107578
648,6647.651858883536
652,1874.7033920492806
664,1349.511610819321
666,2337.9732942555693
672,1716.305015107578
676,1880.6985733894635
678,3959.0011331365095
682,1880.6985733894635
686,3234.4994678377743
688,2981.0691699002145
689,1874.7033920492806
690,1874.7033920492806
692,6279.194642857145
695,1874.7033920492806
697,4345.514437086094
698,3300.4351096491223
706,2304.854453674661
708,1716.305015107578
712,5797.466989051091
715,2337.9732942555693
717,1349.511610819321
725,3234.4994678377743
729,1349.511610819321
737,2304.854453674661
739,2981.0691699002145
747,3937.624657618757
753,2337.9732942555693
758,1880.6985733894635
759,3234.4994678377743
763,2087.1139884971235
773,4718.578091353994
774,2841.6745381818196
776,2690.784634373543
788,5349.329010526311
790,1349.511610819321
794,1716.305015107578
801,3837.4746137339057
802,2304.854453674661
805,1874.7033920492806
809,5684.998492739106
812,1880.6985733894635
825,2362.4006073985643
828,1874.7033920492806
830,2973.1240684585205
833,1716.305015107578
850,2736.0274250599523
852,5684.998492739106
862,1349.511610819321
863,1880.6985733894635
864,2526.2218449408765
865,2981.0691699002145
868,7745.006748188407
872,1716.305015107578
879,5684.998492739106
880,2337.9732942555693
883,1716.305015107578
886,1349.511610819321
923,2690.784634373543
924,1716.305015107578
932,2526.2218449408765
945,3959.0011331365095
