id,loss
4,1298.4206934824833
6,2260.9910059824833
9,11238.972451294983
12,5672.239541138733
15,408.22538098248333
17,2301.1160059824833
21,2626.8376856699833
28,337.05350598248333
32,2418.2956934824833
43,3577.8464747324833
46,3895.7800684824833
50,1238.0576563731083
54,2013.3918848887333
62,3364.4910059824833
70,3408.0691309824833
71,6961.004433716858
75,2259.7746973887333
77,2945.1003809824833
81,2957.1809473887333
83,2842.6472559824833
87,2440.0535059824833
97,2567.7058497324833
103,2116.1965723887333
119,1413.9075098887333
120,2247.9988184824833
127,2247.8833399668583
138,4614.755166138733
141,3724.1589747324833
148,1103.1003809824833
150,2731.2121973887333
151,2617.1160059824833
158,1925.1316309824833
160,7702.987099732483
165,3592.9441309824833
168,4020.2427149668583
169,4433.895791138733
177,3406.6238184824833
178,4514.823037232483
184,2079.0066309824833
194,8063.597451294983
198,2167.0144434824833
203,5925.229287232483
211,2808.9988184824833
217,1126.7278223887333
219,1144.3520899668583
221,4923.104287232483
227,2402.7722559824833
230,903.2410059824833
235,2206.6724024668583
240,1373.7878809824833
243,4062.2800684824833
249,6568.737099732483
253,2512.4739161387333
258,951.0481348887333
261,1675.6496973887333
263,3685.7097559824833
264,3928.2981348887333
265,6179.033974732483
268,1775.2981348887333
271,1168.1496973887333
274,6379.802041138733
275,680.4145899668583
279,2999.1887598887333
282,1810.5886622324833
286,2939.1628809824833
288,1295.3074122324833
294,3936.5871973887333
296,953.7331934824833
297,1849.2761622324833
300,366.19413098248333
303,8420.032509888733
314,902.9167872324833
315,5208.819130982483
321,2696.6887598887333
323,5489.737099732483
330,5006.727334107483
341,1721.3840723887333
342,5574.897255982483
352,1968.3215723887333
353,4392.227822388733
360,7288.303750123108
361,2457.9441309824833
362,3522.1848536387333
366,1206.5730372324833
372,4141.924599732483
376,4500.373818482483
377,2683.9465723887333
379,1208.1316309824833
380,4508.712197388733
387,1323.6536036387333
392,1593.3035059824833
394,10429.409951294983
395,2743.2449122324833
397,1562.9167872324833
407,5357.397255982483
411,7538.674599732483
416,3689.1628809824833
417,2226.7746973887333
419,4661.155068482483
428,5634.323037232483
431,1995.3191309824833
436,6933.409951294983
438,2195.4949122324833
445,6390.189492310608
446,6685.380166138733
455,1286.2349024668583
456,883.7629786387333
461,711.4536524668583
463,1904.9441309824833
464,4631.561318482483
466,2216.6316309824833
467,2901.9912501231083
470,2116.4145899668583
475,1559.8738184824833
482,4848.412880982483
490,3206.2903223887333
496,3024.7136622324833
497,6208.979287232483
508,3541.6081934824833
510,3253.9675684824833
512,3879.1770411387333
513,3936.6941309824833
523,2544.2410059824833
531,5913.280068482483
532,3440.3762598887333
533,1789.0378809824833
537,751.7043848887333
544,5352.905068482483
547,3646.8933497324833
556,7672.869912232483
565,1890.2036524668583
566,1599.4934473887333
571,1284.5378809824833
573,1846.4910059824833
574,747.1340723887333
581,3185.6379786387333
585,2430.6262598887333
589,2705.9206934824833
597,1496.0691309824833
601,3035.5676661387333
602,2765.0129786387333
613,2689.2825098887333
616,1897.3503809824833
619,2103.1785059824833
622,2909.9519434824833
623,2504.2637110606083
629,1536.0810938731083
634,1554.6394434824833
638,-65.64180651751667
642,1321.3215723887333
643,2784.7331934824833
645,1182.8130274668583
648,6786.067666138733
652,2334.9050684824833
664,839.9285059824833
666,2714.8660059824833
672,651.3293848887333
676,2891.0576563731083
678,4654.694130982483
682,1985.6887598887333
686,4048.1785059824833
688,3217.4597559824833
689,2070.7427149668583
690,2971.3191309824833
692,8129.166787232483
695,2769.6160059824833
697,5036.813759888733
698,1305.2637110606083
706,3062.1653223887333
708,2234.4910059824833
712,4781.487099732483
715,3803.4700098887333
717,1148.3411036387333
725,3072.7434473887333
729,1659.7956934824833
737,679.1418848887333
739,5338.162880982483
747,4321.856728638733
753,2657.1208887949833
758,3170.0715723887333
759,3372.6081934824833
763,1815.6667872324833
773,4980.641884888733
774,2238.9753809824833
776,2100.6355372324833
788,5360.272255982483
790,3956.0691309824833
794,2048.2410059824833
801,3607.1340723887333
802,2978.8574610606083
805,2221.2253809824833
809,6023.627724732483
812,2004.2136622324833
825,2524.0832911387333
828,2350.3699122324833
830,2384.4441309824833
833,750.7410059824833
850,5127.657509888733
852,6510.901162232483
862,2155.7668848887333
863,2773.2370997324833
864,1682.6785059824833
865,3630.4910059824833
868,6471.760537232483
872,2251.8503809824833
879,6146.729287232483
880,1706.9324122324833
883,2459.5769434824833
886,2137.9285059824833
923,1074.3581934824833
924,1093.1496973887333
932,872.5715723887333
945,6044.278603638733
947,7008.221474732483
948,1980.9231348887333
955,3676.2590723887333
963,4903.586464966858
979,1799.5886622324833
989,2324.3684473887333
994,2896.1081934824833
995,3002.9387598887333
998,2045.2512598887333
1000,4817.891884888733
1018,2666.5144434824833
1019,2692.2722559824833
1028,2588.6316309824833
1034,1210.1511622324833
1038,2373.3972559824833
1040,1418.7942286387333
1042,1816.8425684824833
1057,6986.096474732483
1058,2177.3364649668583
1063,1749.2566309824833
1066,4378.881630982483
1071,4927.209755982483
1073,4623.472451294983
1074,3005.0871973887333
1077,3837.3079005137333
1080,12236.472451294983
1088,691.4402247324833
1096,1180.2566309824833
1097,8442.721474732483
1105,5791.213662232483
1115,1619.9614649668583
1116,3014.8215723887333
1122,2146.5691309824833
1130,4594.256630982483
1133,2110.8620997324833
1137,2402.0481348887333
1140,2023.7114649668583
1143,7903.606728638733
1149,7026.016884888733
1150,2248.5300684824833
1153,1386.3059473887333
1157,1076.6653223887333
1180,117.35038098248333
1183,1480.9363184824833
1188,2142.4380274668583
1193,1152.7139063731083
1200,-195.75118151751667
1209,3570.7200098887333
1214,1963.7253809824833
1219,3071.5708399668583
1223,6835.052529419983
1227,934.8996973887333
1228,943.2661524668583
1229,4423.743447388733
1233,2264.2566309824833
1238,4741.846474732483
1239,2245.4192286387333
1241,3962.0552149668583
1243,2265.9441309824833
1244,1947.3191309824833
1245,4495.264443482483
1277,4361.888711060608
1279,3940.9597559824833
1292,8992.596474732483
1293,2647.6042872324833
1299,9802.722451294983
1304,3060.2019434824833
1313,4908.958291138733
1328,3636.0552149668583
1330,1180.0222559824833
1334,1444.6628809824833
1335,2313.4621973887333
1336,5807.670693482483
1341,864.1628809824833
1344,2124.9597559824833
1351,2120.0925684824833
1352,2562.2373438731083
1354,2765.4831934824833
1368,6261.073037232483
1373,2448.9817286387333
1375,19.60819348248333
1381,2895.4636622324833
1384,5121.378701294983
1385,3845.4714747324833
1388,7079.440224732483
1401,5587.761025513733
1402,3338.5325098887333
1404,1994.6706934824833
1406,1527.5691309824833
1409,564.6809473887333
1422,1468.6731348887333
1429,4472.287880982483
1433,5881.241005982483
1438,1686.6042872324833
1444,2045.4792872324833
1446,1803.6706934824833
1450,1106.8464747324833
1451,-89.21993151751667
1454,2224.7097559824833
1458,3189.4224024668583
1461,3566.6106348887333
1464,5626.119912232483
1465,1522.0066309824833
1478,3147.6160059824833
1479,1667.9387598887333
1480,3125.8074122324833
1484,2783.5676661387333
1486,768.6340723887333
1488,726.5378809824833
1489,3507.4199610606083
1491,857.9480372324833
1507,3478.1653223887333
1515,1325.4309473887333
1519,3343.3581934824833
1528,2464.9597559824833
1529,1074.7566309824833
