id,loss
4,2362.187003338897
6,2980.6551975052043
9,8663.588341232227
12,6712.036989381637
15,1347.8349586557777
17,2323.3892213213367
21,1716.090076094429
28,1902.5156889555346
32,2362.187003338897
43,3442.031502184999
46,2323.3892213213367
50,1347.8349586557777
54,1716.090076094429
62,3108.2300295741243
70,1902.5156889555346
71,4983.059418735888
75,2323.3892213213367
77,3069.5551732673216
81,2323.3892213213367
83,3559.875811011905
87,1716.090076094429
97,3108.2300295741243
103,1874.594088413748
119,1347.8349586557777
120,2362.187003338897
127,1347.8349586557777
138,3442.031502184999
141,1716.090076094429
148,1716.090076094429
150,3019.6672929249385
151,1716.090076094429
158,1716.090076094429
160,9496.688291666664
165,3108.2300295741243
168,4197.859066666665
169,3019.6672929249385
177,2850.2148897058864
178,3959.001133136504
184,2323.3892213213367
194,12472.851298405481
198,3019.6672929249385
203,7739.182724745134
211,2362.187003338897
217,1716.090076094429
219,2362.187003338897
221,3959.001133136504
227,2980.6551975052043
230,2285.3548702742714
235,2850.2148897058864
240,1347.8349586557777
243,2323.3892213213367
249,6871.355227629521
253,3019.6672929249385
258,1716.090076094429
261,1716.090076094429
263,2980.6551975052043
264,2323.3892213213367
265,5700.464621212122
268,3108.2300295741243
271,2323.3892213213367
274,5700.464621212122
275,1347.8349586557777
279,2323.3892213213367
282,2338.4463506191964
286,2980.6551975052043
288,1874.594088413748
294,2850.2148897058864
296,1716.090076094429
297,2323.3892213213367
300,1347.8349586557777
303,9496.688291666664
314,1874.594088413748
315,5722.894671088989
321,2362.187003338897
323,5722.894671088989
330,5430.702038647345
341,2285.3548702742714
342,4888.323703136954
352,2323.3892213213367
353,4461.722868068835
360,5430.702038647345
361,1902.5156889555346
362,3069.5551732673216
366,1347.8349586557777
372,4888.323703136954
376,3559.875811011905
377,2323.3892213213367
379,1902.5156889555346
380,2980.6551975052043
387,1716.090076094429
392,1902.5156889555346
394,9309.670283018871
395,1902.5156889555346
397,1716.090076094429
407,5076.8168371467
411,5430.702038647345
416,2323.3892213213367
417,2323.3892213213367
419,3108.2300295741243
428,5722.894671088989
431,1716.090076094429
436,10955.517284946238
438,1347.8349586557777
445,5951.780695825055
446,5076.8168371467
455,2323.3892213213367
456,2323.3892213213367
461,1347.8349586557777
463,1716.090076094429
464,2980.6551975052043
466,3959.001133136504
467,1874.594088413748
470,1716.090076094429
475,2362.187003338897
482,3108.2300295741243
490,4461.722868068835
496,1902.5156889555346
497,5430.702038647345
508,3442.031502184999
510,3108.2300295741243
512,6712.036989381637
513,3959.001133136504
523,2323.3892213213367
531,5722.894671088989
532,2323.3892213213367
533,1902.5156889555346
537,1716.090076094429
544,4888.323703136954
547,3069.5551732673216
556,6712.036989381637
565,1902.5156889555346
566,1902.5156889555346
571,1716.090076094429
573,3019.6672929249385
574,1347.8349586557777
581,3108.2300295741243
585,3543.5727436140014
589,3959.001133136504
597,1874.594088413748
601,3019.6672929249385
602,1716.090076094429
613,1716.090076094429
616,1716.090076094429
619,3543.5727436140014
622,3959.001133136504
623,3108.2300295741243
629,1716.090076094429
634,1874.594088413748
638,1902.5156889555346
642,1902.5156889555346
643,3442.031502184999
645,1716.090076094429
648,6712.036989381637
652,1874.594088413748
664,1347.8349586557777
666,2338.4463506191964
672,1716.090076094429
676,2850.2148897058864
678,3959.001133136504
682,1902.5156889555346
686,3442.031502184999
688,2980.6551975052043
689,1874.594088413748
690,1874.594088413748
692,6279.194642857143
695,1874.594088413748
697,4345.5144370860935
698,3297.4014981818173
706,2323.3892213213367
708,1716.090076094429
712,4983.059418735888
715,2338.4463506191964
717,1347.8349586557777
725,3442.031502184999
729,1347.8349586557777
737,2323.3892213213367
739,2980.6551975052043
747,3442.031502184999
753,2338.4463506191964
