id,loss
4,2213.3252000000007
6,2434.4782000000005
9,8820.584899999993
12,6896.2562999999955
15,945.9519
17,2610.0679999999998
21,2178.8360000000002
28,1497.5647
32,3412.130799999999
43,3970.8638999999994
46,3033.9882999999986
50,2142.785099999999
54,1718.3949000000011
62,3546.2652999999987
70,2355.1803000000004
71,6043.441200000001
75,2269.2122
77,3421.3291000000004
81,2653.776299999999
83,2859.3829999999994
87,2211.7270000000003
97,3410.9170999999997
103,2070.166800000001
119,1381.1332
120,2691.7446999999984
127,1496.3428999999999
138,5197.9984
141,2991.2959
148,1352.1555999999994
150,2765.3407
151,2201.2302
158,1517.7802999999994
160,8811.2695
165,3785.106800000001
168,3489.3085999999994
169,3224.4938000000006
177,3347.4674
178,4734.8442000000005
184,2297.027
194,12424.9937
198,2583.1647000000007
203,6054.272499999996
211,2738.8678999999993
217,1507.4663999999998
219,1597.0688999999998
221,5138.445200000003
227,3272.9569999999994
230,1993.1206000000009
235,2670.0701999999997
240,1024.9450000000004
243,3103.889200000001
249,6621.150599999999
253,2895.9862999999987
258,1430.4002999999998
261,2801.7905999999994
263,3867.1469999999995
264,3901.186199999998
265,4172.435799999999
268,2898.2634000000003
271,2277.4221999999995
274,5382.007100000001
275,1432.4646999999989
279,2226.7136000000005
282,2013.7899000000004
286,3161.8805000000016
288,1566.1421000000003
294,2962.9057000000025
296,1328.9051000000004
297,1702.5650999999998
300,832.9728000000005
303,8291.162800000002
314,1633.5967000000005
315,5022.8879000000015
321,2803.8257
323,6273.914700000001
330,4857.547000000001
341,2806.3621999999996
342,5371.125400000002
352,2192.9967999999994
353,4583.074799999999
360,8356.583599999998
361,2944.4369999999994
362,4642.692900000001
366,1921.6702000000002
372,5247.611500000002
376,3996.374
377,2913.2073999999993
379,1570.8891999999992
380,4278.7475
387,2242.0957
392,2522.4422999999992
394,11536.424299999999
395,1962.8290000000006
397,2233.6323
407,6302.284599999998
411,8311.0484
416,4432.64
417,2246.4370999999996
419,3598.5434999999998
428,6068.128400000002
431,2394.6639
436,11691.484199999999
438,1789.9204999999993
445,7136.5975000000035
446,7007.174600000002
455,1812.4975
456,1886.6735999999992
461,1206.4069
463,2004.6756000000003
464,4318.8002
466,2170.825999999999
467,2505.2877999999982
470,1575.3841999999997
475,2026.3549999999998
482,4227.625100000001
490,4081.3427
496,2343.9026
497,5998.141099999999
508,3310.5377999999996
510,2473.1639999999998
512,5329.1236
513,5130.145300000001
523,2656.8958
531,7038.831699999999
532,2384.1994000000004
533,1929.8792
537,1475.4277
544,4231.677600000004
547,3431.149300000002
556,8830.3213
565,2292.820000000001
566,2191.9487000000004
571,1732.1189000000004
573,2807.5881999999997
574,1260.5387000000003
581,3494.7075000000004
585,2789.774499999999
589,3567.9152000000013
597,2076.3557000000014
601,3672.8024
602,2607.9826000000003
613,1361.485199999999
616,1692.3125999999988
619,3056.8546
622,2644.8402
623,3619.0231000000013
629,2028.9010999999998
634,1902.3307999999995
638,1454.7294
642,1681.4687999999996
643,2471.9719999999993
645,1565.2257000000006
648,7303.874700000001
652,2050.7296
664,1057.5013000000001
666,2706.8575
672,1655.6324000000002
676,2826.7102
678,5198.251300000002
682,2348.6877000000004
686,3354.6670999999997
688,3439.472800000001
689,1651.9337
690,2463.5667
692,7944.975300000003
695,2351.4067999999997
697,3672.7409999999986
698,2351.827199999998
706,2932.1381000000006
708,2182.963999999999
712,4363.984599999999
715,3955.2487999999994
717,1974.275999999999
725,3271.137599999999
729,1431.4932
737,1873.4401000000005
739,4371.296500000001
747,4194.983200000001
753,2637.969699999999
758,2624.6661000000004
759,2418.0364999999997
763,1911.078699999999
773,5055.006700000001
774,3410.1554000000006
776,2363.651600000001
788,4675.956000000001
790,3120.3628999999996
794,1822.4241000000006
801,2608.0407000000005
802,2580.1643000000004
805,2057.8028000000004
809,6026.989599999996
812,1609.0918999999994
825,2303.1053000000006
828,2019.6482999999987
830,2698.3572000000004
833,1219.6761999999999
